,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
73,AV2hCe7L-R03vmj0MKCK,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:49.034Z,2017-08-02T03:42:48.000Z,1119,fcffff072fff81005bff2f,yilan,宜蘭市中山路二段,111,192.168.88.150,-209,129,-165,47
74,AV2hCe5Q-R03vmj0MKCJ,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:48.911Z,2017-08-02T03:42:48.000Z,1119,fcffff072fff81005bff2f,yilan,宜蘭市中山路二段,111,192.168.88.122,-209,129,-165,47
75,AV2hCe42-R03vmj0MKCI,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:48.885Z,2017-08-02T03:42:48.000Z,1119,fcffff072fff81005bff2f,yilan,宜蘭市中山路二段,111,192.168.88.113,-209,129,-165,47
76,AV2hCe4X-R03vmj0MKCH,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:48.854Z,2017-08-02T03:42:48.000Z,1119,fcffff072fff81005bff2f,yilan,宜蘭市中山路二段,111,10.5.180.16,-209,129,-165,47
77,AV2hCe4Q-R03vmj0MKCG,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:48.847Z,2017-08-02T03:41:33.000Z,1119,fcffff072fff81005bff2f,yilan,宜蘭市中山路二段,111,192.168.0.225,-209,129,-165,47
78,AV2hCe4F-R03vmj0MKCF,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:48.836Z,2017-08-02T03:42:48.000Z,1119,fcffff072fff81005bff2f,yilan,宜蘭市中山路二段,111,192.168.0.3,-209,129,-165,47
79,AV2hCe3l-R03vmj0MKCE,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:48.804Z,2017-08-02T03:42:48.000Z,1119,fcffff072fff81005bff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,129,-165,47
80,AV2hCeJQ-R03vmj0MKCC,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:45.839Z,2017-08-02T03:42:45.000Z,1118,fcffff072eff81005eff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-210,129,-162,47
81,AV2hCdC8-R03vmj0MKB-,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:41.339Z,2017-08-02T03:42:41.000Z,1117,fcffff0730ff7f005cff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,127,-164,47
82,AV2hCcUG-R03vmj0MKB7,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:38.341Z,2017-08-02T03:42:38.000Z,1116,fcffff072eff7f005fff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-210,127,-161,47
83,AV2hCbOI-R03vmj0MKB5,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:33.863Z,2017-08-02T03:42:33.000Z,1115,fcffff0730ff7e005eff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,126,-162,47
84,AV2hCae--R03vmj0MKB1,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:30.845Z,2017-08-02T03:42:30.000Z,1114,fcffff0730ff7e005eff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,126,-162,47
85,AV2hCZwM-R03vmj0MKBw,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:27.850Z,2017-08-02T03:42:27.000Z,1113,fcffff0730ff7d005eff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,125,-162,47
86,AV2hCZBP-R03vmj0MKBu,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:24.846Z,2017-08-02T03:42:24.000Z,1112,fcffff072fff7d005fff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,125,-161,47
87,AV2hCYbS-R03vmj0MKBr,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:22.417Z,2017-08-02T03:42:21.000Z,1111,fcffff072dff7d0062ff2f,yilan,宜蘭市中山路二段,111,192.168.88.150,-211,125,-158,47
88,AV2hCYWa-R03vmj0MKBp,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:22.105Z,2017-08-02T03:42:21.000Z,1111,fcffff072dff7d0062ff2f,yilan,宜蘭市中山路二段,111,192.168.88.113,-211,125,-158,47
89,AV2hCYWH-R03vmj0MKBo,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:22.086Z,2017-08-02T03:42:21.000Z,1111,fcffff072dff7d0062ff2f,yilan,宜蘭市中山路二段,111,192.168.88.122,-211,125,-158,47
90,AV2hCYUx-R03vmj0MKBn,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:22.000Z,2017-08-02T03:41:06.000Z,1111,fcffff072dff7d0062ff2f,yilan,宜蘭市中山路二段,111,192.168.0.225,-211,125,-158,47
91,AV2hCYUu-R03vmj0MKBm,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:21.997Z,2017-08-02T03:42:21.000Z,1111,fcffff072dff7d0062ff2f,yilan,宜蘭市中山路二段,111,192.168.0.3,-211,125,-158,47
92,AV2hCYTw-R03vmj0MKBl,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:21.935Z,2017-08-02T03:42:21.000Z,1111,fcffff072dff7d0062ff2f,yilan,宜蘭市中山路二段,111,10.5.180.16,-211,125,-158,47
93,AV2hCYSq-R03vmj0MKBk,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:21.865Z,2017-08-02T03:42:21.000Z,1111,fcffff072dff7d0062ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-211,125,-158,47
94,AV2hCW1a-R03vmj0MKBh,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:15.897Z,2017-08-02T03:42:15.000Z,1110,fcffff072fff7c005eff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,124,-162,47
95,AV2hCWGP-R03vmj0MKBd,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:12.878Z,2017-08-02T03:42:12.000Z,1109,fcffff072fff7d005eff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,125,-162,47
96,AV2hCVWl-R03vmj0MKBY,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:09.828Z,2017-08-02T03:42:09.000Z,1108,fcffff072eff7e0060ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-210,126,-160,47
97,AV2hCUQh-R03vmj0MKBS,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:05.344Z,2017-08-02T03:42:05.000Z,1107,fcffff0730ff7e005cff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,126,-164,47
98,AV2hCThD-R03vmj0MKBP,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:02.306Z,2017-08-02T03:42:02.000Z,1106,fcffff0730ff80005bff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,128,-165,47
99,AV2hCSy_-R03vmj0MKBN,parking_record_index_v2,101a0d01019a,2017-08-02T03:41:59.358Z,2017-08-02T03:41:59.000Z,1105,fcffff0730ff81005bff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,129,-165,47
