,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
42,AV2hAWpw-R03vmj0MJ25,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:30.863Z,2017-08-02T03:33:30.000Z,937,fcffff0723ff5b003cff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-221,91,-196,44
43,AV2hAV62-R03vmj0MJ23,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:27.860Z,2017-08-02T03:33:27.000Z,936,fcffff073cff5c0030ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-196,92,-208,44
44,AV2hAVUr-R03vmj0MJ21,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:25.418Z,2017-08-02T03:33:24.000Z,935,fcffff0754ff53001cff2d,yilan,宜蘭市中山路二段,111,192.168.88.150,-172,83,-228,45
45,AV2hAVQ5-R03vmj0MJ20,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:25.175Z,2017-08-02T03:33:24.000Z,935,fcffff0754ff53001cff2d,yilan,宜蘭市中山路二段,111,192.168.0.3,-172,83,-228,45
46,AV2hAVP1-R03vmj0MJ2z,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:25.107Z,2017-08-02T03:33:24.000Z,935,fcffff0754ff53001cff2d,yilan,宜蘭市中山路二段,111,10.5.180.16,-172,83,-228,45
47,AV2hAVNd-R03vmj0MJ2y,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:24.955Z,2017-08-02T03:33:24.000Z,935,fcffff0754ff53001cff2d,yilan,宜蘭市中山路二段,111,192.168.88.113,-172,83,-228,45
48,AV2hAVNN-R03vmj0MJ2x,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:24.939Z,2017-08-02T03:33:24.000Z,935,fcffff0754ff53001cff2d,yilan,宜蘭市中山路二段,111,192.168.88.122,-172,83,-228,45
49,AV2hAVMv-R03vmj0MJ2w,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:24.910Z,2017-08-02T03:33:24.000Z,935,fcffff0754ff53001cff2d,yilan,宜蘭市中山路二段,111,10.5.151.1,-172,83,-228,45
50,AV2hAVMA-R03vmj0MJ2v,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:24.863Z,2017-08-02T03:32:09.000Z,935,fcffff0754ff53001cff2d,yilan,宜蘭市中山路二段,111,192.168.0.225,-172,83,-228,45
51,AV2hAUct-R03vmj0MJ2r,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:21.836Z,2017-08-02T03:33:21.000Z,934,fcffff074fff500027ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-177,80,-217,44
52,AV2hATuE-R03vmj0MJ2o,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:18.851Z,2017-08-02T03:33:18.000Z,933,fcffff073bff440052ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-197,68,-174,44
53,AV2hAS---R03vmj0MJ2k,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:15.837Z,2017-08-02T03:33:15.000Z,932,fcffff0717ff4d00b6ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-233,77,-74,44
54,AV2hASQC-R03vmj0MJ2g,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:12.833Z,2017-08-02T03:33:12.000Z,931,fcffff0715ff5200b0ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-235,82,-80,44
55,AV2hARh4-R03vmj0MJ2c,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:09.879Z,2017-08-02T03:33:09.000Z,930,fcffff0713ff6000a4ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-237,96,-92,44
56,AV2hAQzA-R03vmj0MJ2Z,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:06.879Z,2017-08-02T03:33:06.000Z,929,fcffff0709ff8e006aff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-247,142,-150,44
57,AV2hAQDy-R03vmj0MJ2Y,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:03.856Z,2017-08-02T03:33:03.000Z,928,fcffff070bff880068ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-245,136,-152,44
