time,Mag1_X,Mag1_Y,Mag1_Z,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,Car_Status1,Mag2_X,Mag2_Y,Mag2_Z,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,Car_Status2,Mag3_X,Mag3_Y,Mag3_Z,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,Car_Status3,Mag4_X,Mag4_Y,Mag4_Z,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Car_Status4
38:49.7,187,-90,-160,187.498206,-86.97362998,-160.114186,0,207,-63,-251,205.0864574,-63.33525749,-251.3512273,0,310,-45,-222,312.1580025,-46.73080029,-221.6427164,0,319,-130,-132,319.4605721,-127.3965201,-132.1138799,0
38:52.6,188,-86,-161,187.5232957,-86.92494848,-160.1584767,0,205,-61,-249,205.0821346,-63.21849462,-251.2336659,0,312,-48,-221,312.1501023,-46.79426028,-221.6105806,0,321,-129,-134,319.5375435,-127.4766941,-132.2081859,0
38:55.5,187,-83,-161,187.4971309,-86.72870106,-160.2005528,0,204,-64,-251,205.0280278,-63.25756989,-251.2219826,0,313,-49,-222,312.1925972,-46.90454726,-221.6300516,0,320,-125,-133,319.5606663,-127.3528594,-132.2477766,0
38:58.4,186,-90,-158,187.4222744,-86.89226601,-160.0905252,0,206,-64,-249,205.0766264,-63.29469139,-251.1108835,0,312,-44,-221,312.1829674,-46.7593199,-221.598549,0,318,-129,-132,319.482633,-127.4352164,-132.2353878,0
39:01.4,189,-87,-160,187.5011607,-86.89765271,-160.0859989,0,205,-61,-251,205.0727951,-63.17995682,-251.1053393,0,311,-47,-221,312.123819,-46.77135391,-221.5686215,0,321,-129,-134,319.5585013,-127.5134556,-132.3236184,0
39:04.3,187,-84,-161,187.4761026,-86.75277007,-160.131699,0,204,-66,-250,205.0191554,-63.32095898,-251.0500723,0,314,-48,-222,312.2176281,-46.83278621,-221.5901905,0,320,-122,-131,319.5805763,-127.2377828,-132.2574375,0
39:07.2,187,-90,-158,187.4522975,-86.91513157,-160.025114,0,207,-63,-253,205.1181976,-63.30491103,-251.1475687,0,311,-45,-221,312.1567466,-46.7411469,-221.5606809,0,318,-130,-132,319.5015475,-127.3758937,-132.2445656,0
39:10.1,189,-89,-161,187.5296826,-87.01937499,-160.0738583,0,206,-60,-252,205.1622877,-63.13966548,-251.1901903,0,311,-46,-221,312.0989093,-46.70408956,-221.5326469,0,321,-131,-132,319.5764701,-127.557099,-132.2323373,0
39:13.1,188,-84,-161,187.5531985,-86.86840624,-160.1201654,0,203,-63,-253,205.0541733,-63.13268221,-251.2806808,0,312,-50,-219,312.0939639,-46.86888508,-221.4060145,0,322,-126,-134,319.6976466,-127.479244,-132.3207205,0
39:16.0,187,-88,-156,187.5255386,-86.92498593,-159.9141571,0,207,-65,-251,205.1514647,-63.2260481,-251.2666467,0,312,-45,-222,312.0892657,-46.77544082,-221.4357138,0,318,-129,-129,319.6127642,-127.5552818,-132.1546844,0
39:18.9,189,-87,-161,187.5992616,-86.92873663,-159.9684493,0,204,-62,-248,205.0938914,-63.16474569,-251.1033144,0,311,-49,-221,312.0348024,-46.88666878,-221.4139281,0,321,-127,-133,319.682126,-127.5275177,-132.1969502,0
39:21.8,186,-87,-159,187.5192986,-86.9322998,-159.9200268,0,206,-66,-254,205.1391969,-63.30650841,-251.2481487,0,313,-44,-220,312.0830623,-46.74233534,-221.3432317,0,318,-126,-133,319.5980197,-127.4511419,-132.2371027,0
39:24.8,189,-85,-160,187.5933336,-86.83568481,-159.9240255,0,203,-61,-252,205.032237,-63.19118299,-251.2857412,0,311,-49,-223,312.0289091,-46.85521858,-221.4260701,0,321,-129,-129,319.6681187,-127.5285848,-132.0752476,0
39:27.7,186,-87,-158,187.5136669,-86.84390057,-159.8278242,0,206,-66,-252,205.0806252,-63.33162384,-251.3214542,0,314,-45,-219,312.1274637,-46.76245765,-221.3047666,0,318,-128,-131,319.5847128,-127.5521555,-132.0214852,0
39:30.6,189,-83,-161,187.5879836,-86.65170554,-159.886433,0,204,-62,-251,205.0265939,-63.26504265,-251.3053815,0,312,-49,-221,312.1210905,-46.87433476,-221.2895283,0,321,-128,-134,319.6554772,-127.5745478,-132.1204109,0
39:33.5,187,-89,-159,187.5585844,-86.76912026,-159.8421113,0,206,-62,-254,205.0752642,-63.20179051,-251.4401124,0,311,-45,-223,312.065036,-46.78061803,-221.3750519,0,320,-131,-134,319.6727033,-127.7458204,-132.2143904,0
39:36.5,186,-85,-159,187.4806552,-86.68066425,-159.8000058,0,205,-65,-253,205.071501,-63.29170099,-251.5181068,0,314,-46,-224,312.1617842,-46.74158713,-221.5062993,0,319,-125,-133,319.6390681,-127.6085293,-132.2536709,0
39:39.4,189,-86,-158,187.5566224,-86.64663104,-159.7100055,0,204,-60,-251,205.0179259,-63.12711594,-251.4922014,0,311,-48,-219,312.103695,-46.80450777,-221.3809843,0,321,-130,-134,319.7071147,-127.7281029,-132.3409873,0
39:42.3,187,-90,-160,187.5287913,-86.81429949,-159.7245052,0,206,-62,-249,205.0670297,-63.07076014,-251.3675914,0,312,-44,-221,312.0985102,-46.66428238,-221.3619351,0,319,-130,-131,319.671759,-127.8416977,-132.273938,0
39:45.2,186,-84,-163,187.4523517,-86.67358451,-159.88828,0,205,-66,-250,205.0636782,-63.21722214,-251.2992118,0,313,-45,-224,312.1435847,-46.58106826,-221.4938383,0,319,-125,-132,319.6381711,-127.6996128,-132.2602411,0
39:48.2,188,-85,-161,187.4797342,-86.58990529,-159.943866,0,204,-64,-253,205.0104943,-63.25636103,-251.3842512,0,312,-50,-222,312.1364055,-46.75201485,-221.5191464,0,320,-125,-133,319.6562625,-127.5646322,-132.297229,0
39:51.1,189,-89,-161,187.5557475,-86.71041002,-159.9966727,0,205,-61,-252,205.0099695,-63.14354298,-251.4150386,0,312,-48,-219,312.1295852,-46.81441411,-221.3931891,0,321,-128,-131,319.7234494,-127.5864006,-132.2323676,0
39:54.0,186,-86,-161,187.4779601,-86.67488952,-160.046839,0,205,-67,-251,205.0094711,-63.33636583,-251.3942867,0,312,-45,-222,312.1231059,-46.7236934,-221.4235297,0,318,-126,-132,319.6372769,-127.5070806,-132.2207492,0
39:56.9,189,-86,-163,187.5540621,-86.64114504,-160.1944971,0,205,-62,-250,205.0089975,-63.26954754,-251.3245724,0,313,-50,-220,312.1669506,-46.88750873,-221.3523532,0,320,-127,-135,319.6554131,-127.4817265,-132.3597117,0
39:59.9,188,-90,-159,187.576359,-86.80908779,-160.1347722,0,207,-61,-253,205.1085476,-63.15607016,-251.4083438,0,311,-45,-222,312.1086031,-46.79313329,-221.3847355,0,319,-131,-130,319.6226424,-127.6576402,-132.2417261,0
40:02.8,187,-84,-158,187.547541,-86.6686334,-160.0280336,0,205,-65,-250,205.1031203,-63.24826665,-251.3379266,0,314,-47,-220,312.203173,-46.80347663,-221.3154987,0,320,-125,-132,319.6415103,-127.5247582,-132.2296398,0
40:05.7,189,-87,-157,187.620164,-86.68520173,-159.8766319,0,205,-60,-252,205.0979642,-63.08585332,-251.3710302,0,311,-48,-219,312.1430143,-46.8633028,-221.1997238,0,321,-129,-133,319.7094348,-127.5985203,-132.2681578,0
40:08.6,187,-88,-160,187.5891558,-86.75094165,-159.8828003,0,206,-66,-252,205.143066,-63.23156065,-251.4024787,0,313,-43,-225,312.1858636,-46.67013766,-221.3897376,0,319,-128,-131,319.673963,-127.6185943,-132.2047499,0
40:11.5,189,-85,-161,187.659698,-86.66339456,-159.9386603,0,204,-61,-253,205.0859127,-63.11998262,-251.4823548,0,311,-50,-222,312.1265704,-46.83663078,-221.4202507,0,321,-128,-130,319.7402649,-127.6376646,-132.0945124,0
40:14.5,187,-88,-161,187.6267131,-86.73022484,-159.9917273,0,206,-66,-248,205.1316171,-63.26398349,-251.3082371,0,313,-44,-222,312.1702419,-46.69479924,-221.4492382,0,318,-130,-129,319.6532516,-127.7557813,-131.9397868,0
40:17.4,189,-86,-162,187.6953774,-86.69371359,-160.0921409,0,205,-62,-253,205.1250362,-63.20078432,-251.3928252,0,311,-49,-223,312.1117298,-46.81005927,-221.5267763,0,321,-127,-135,319.7205891,-127.7179923,-132.0927975,0
40:20.3,186,-88,-158,187.6106086,-86.75902791,-159.9875339,0,205,-67,-250,205.1187844,-63.3907451,-251.3231839,0,313,-45,-222,312.1561433,-46.71955631,-221.5504375,0,318,-127,-134,319.6345596,-127.6820927,-132.1881576,0
40:23.2,189,-86,-161,187.6800781,-86.72107652,-160.0381572,0,204,-61,-253,205.0628452,-63.27120784,-251.4070247,0,311,-50,-220,312.0983361,-46.8835785,-221.4729156,0,321,-128,-134,319.7028316,-127.697988,-132.2787497,0
