time,Mag1_X,Mag1_Y,Mag1_Z,Mag1_Len,Mag1_CarLen,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,Car_Status1,Mag2_X,Mag2_Y,Mag2_Z,Mag2_Len,Mag2_CarLen,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,Car_Status2,Mag3_X,Mag3_Y,Mag3_Z,Mag3_Len,Mag3_CarLen,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,Car_Status3,Mag4_X,Mag4_Y,Mag4_Z,Mag4_Len,Mag4_CarLen,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Car_Status4
20:35.7,178,-105,-152,256.5404452,2.272156098,178.3874815,-105.3371548,-154.2133409,0,198,-74,-241,320.5635662,2.561687115,199.1711056,-74.27747739,-243.2613622,0,303,-53,-194,363.6674305,1.311371067,303.9559289,-53.77263228,-194.4570924,0,319,-133,-105,361.2132334,2.916062672,319.1328796,-134.4710725,-107.5143011,0
20:36.2,177,-106,-151,255.6677531,3.562306637,178.3874815,-105.3371548,-154.2133409,0,198,-73,-244,322.5972722,1.883884955,199.1711056,-74.27747739,-243.2613622,0,304,-52,-192,363.2960225,3.030094113,303.9559289,-53.77263228,-194.4570924,0,318,-134,-106,360.9930747,1.948957014,319.1328796,-134.4710725,-107.5143011,0
20:36.6,177,-104,-153,256.0351538,2.277121914,178.3874815,-105.3371548,-154.2133409,0,198,-74,-243,322.0698682,1.231581146,199.1711056,-74.27747739,-243.2613622,0,302,-52,-195,363.2258251,2.694927024,303.9559289,-53.77263228,-194.4570924,0,318,-135,-107,361.6600614,1.351919426,319.1328796,-134.4710725,-107.5143011,0
20:37.0,178,-104,-155,257.9244075,1.599048929,178.3874815,-105.3371548,-154.2133409,0,198,-74,-244,322.82503,1.412114635,199.1711056,-74.27747739,-243.2613622,0,304,-52,-194,364.3569678,1.831147427,303.9559289,-53.77263228,-194.4570924,0,319,-133,-109,362.396192,2.094997038,319.1328796,-134.4710725,-107.5143011,0
20:37.4,177,-104,-153,256.0351538,2.277121914,178.3874815,-105.3371548,-154.2133409,0,199,-73,-244,323.2120047,1.485534049,199.1711056,-74.27747739,-243.2613622,0,304,-52,-193,363.8255076,2.295056779,303.9559289,-53.77263228,-194.4570924,0,317,-133,-107,360.037498,2.641540373,319.1328796,-134.4710725,-107.5143011,0
20:37.9,178,-104,-155,257.9244075,1.519096483,178.3681075,-105.2702971,-154.2526739,0,198,-74,-243,322.0698682,1.170002089,199.1125503,-74.26360352,-243.2482941,0,303,-53,-194,363.6674305,1.245802513,303.9081324,-53.73400067,-194.4342377,0,319,-134,-107,362.1684691,0.674481247,319.1262356,-134.4475189,-107.4885861,0
20:38.3,177,-105,-153,256.4429761,1.874558708,178.3681075,-105.2702971,-154.2526739,0,197,-73,-243,321.2273338,2.474108423,199.1125503,-74.26360352,-243.2482941,0,302,-52,-196,363.7636595,3.016511086,303.9081324,-53.73400067,-194.4342377,0,319,-134,-110,363.0661097,2.554096434,319.1262356,-134.4475189,-107.4885861,0
20:38.7,177,-104,-154,256.6339806,1.883936511,178.3681075,-105.2702971,-154.2526739,0,198,-74,-245,323.5815199,2.09182422,199.1125503,-74.26360352,-243.2482941,0,303,-53,-196,364.7382623,1.95322117,303.9081324,-53.73400067,-194.4342377,0,318,-132,-108,360.8489989,2.742316497,319.1262356,-134.4475189,-107.4885861,0
20:39.1,178,-106,-153,257.544171,1.495714302,178.3681075,-105.2702971,-154.2526739,0,199,-72,-243,322.2328351,2.279960179,199.1125503,-74.26360352,-243.2482941,0,302,-53,-194,362.8346731,2.090045156,303.9081324,-53.73400067,-194.4342377,0,318,-134,-106,360.9930747,1.919522949,319.1262356,-134.4475189,-107.4885861,0
20:39.5,178,-104,-152,256.1327781,2.612220771,178.3681075,-105.2702971,-154.2526739,0,198,-73,-243,321.8415759,1.701796677,199.1125503,-74.26360352,-243.2482941,0,303,-53,-194,363.6674305,1.245802513,303.9081324,-53.73400067,-194.4342377,0,319,-134,-109,362.7643863,1.581322458,319.1262356,-134.4475189,-107.4885861,0
20:40.0,177,-105,-155,257.6412234,1.582174093,178.3681075,-105.2702971,-154.2526739,0,198,-75,-242,321.5478192,1.8270977,199.1125503,-74.26360352,-243.2482941,0,303,-53,-194,363.6674305,1.245802513,303.9081324,-53.73400067,-194.4342377,0,318,-134,-109,361.885341,1.937279535,319.1262356,-134.4475189,-107.4885861,0
20:40.4,177,-105,-155,257.6412234,1.503065389,178.2997021,-105.2567822,-154.2900402,0,198,-72,-246,323.8888698,3.546129289,199.0569228,-74.15042335,-243.3858794,0,304,-52,-190,362.2430124,4.524001574,303.9127258,-53.64730064,-194.2125259,0,319,-135,-109,363.1349611,1.533460941,319.1199239,-134.475143,-107.5641568,0
20:40.8,177,-105,-154,257.0408528,1.356202758,178.2997021,-105.2567822,-154.2900402,0,198,-73,-243,321.8415759,1.609180691,199.0569228,-74.15042335,-243.3858794,0,303,-53,-193,363.1349611,1.649934985,303.9127258,-53.64730064,-194.2125259,0,318,-133,-106,360.6230719,2.42422412,319.1199239,-134.475143,-107.5641568,0
20:41.2,177,-106,-154,257.4509662,1.525031625,178.2997021,-105.2567822,-154.2900402,0,198,-74,-244,322.82503,1.231607508,199.0569228,-74.15042335,-243.3858794,0,303,-53,-195,364.2018671,1.368277033,303.9127258,-53.64730064,-194.2125259,0,318,-134,-107,361.2879738,1.340993339,319.1199239,-134.475143,-107.5641568,0
20:41.7,178,-106,-156,259.3376178,1.888427012,178.2997021,-105.2567822,-154.2900402,0,197,-74,-244,322.2126627,2.151906732,199.0569228,-74.15042335,-243.3858794,0,302,-53,-194,362.8346731,2.030439696,303.9127258,-53.64730064,-194.2125259,0,318,-135,-107,361.6600614,1.359403252,319.1199239,-134.475143,-107.5641568,0
20:42.1,177,-105,-151,255.2547747,3.546762889,178.2997021,-105.2567822,-154.2900402,0,197,-73,-242,320.4715276,2.734056835,199.0569228,-74.15042335,-243.3858794,0,303,-54,-193,363.2822594,1.558102752,303.9127258,-53.64730064,-194.2125259,0,319,-133,-110,362.6982217,2.850221187,319.1199239,-134.475143,-107.5641568,0
20:42.5,176,-105,-152,255.1568145,3.255587627,178.2997021,-105.2567822,-154.2900402,0,198,-74,-242,321.3160438,1.749392625,199.0569228,-74.15042335,-243.3858794,0,304,-51,-194,364.2155955,2.657251339,303.9127258,-53.64730064,-194.2125259,0,317,-133,-105,359.4481882,3.639371349,319.1199239,-134.475143,-107.5641568,0
20:42.9,176,-106,-156,257.9689904,2.812539924,178.184717,-105.2939431,-154.3755382,0,198,-74,-243,322.0698682,1.07841354,199.0040766,-74.14290218,-243.3665854,0,302,-52,-191,361.0941705,3.881356552,303.8170895,-53.5649356,-194.0518996,0,317,-134,-108,360.7062517,2.105015939,319.0139277,-134.4513858,-107.5859489,0
20:43.3,177,-103,-154,256.2303651,2.608976479,178.184717,-105.2939431,-154.3755382,0,196,-74,-239,317.8254238,5.302071814,199.0040766,-74.14290218,-243.3665854,0,302,-52,-194,362.6899502,2.398651978,303.8170895,-53.5649356,-194.0518996,0,317,-133,-107,360.037498,2.550639445,319.0139277,-134.4513858,-107.5859489,0
20:43.8,176,-105,-152,255.1568145,3.240767259,178.184717,-105.2939431,-154.3755382,0,196,-73,-241,319.1018646,3.991419328,199.0040766,-74.14290218,-243.3665854,0,302,-53,-193,362.3009799,2.174272115,303.8170895,-53.5649356,-194.0518996,0,316,-132,-105,358.1968732,4.666924493,319.0139277,-134.4513858,-107.5859489,0
20:44.2,175,-105,-151,253.872015,4.650062658,178.184717,-105.2939431,-154.3755382,0,196,-73,-242,319.8577809,3.492600383,199.0040766,-74.14290218,-243.3665854,0,299,-52,-193,359.658171,5.172994058,303.8170895,-53.5649356,-194.0518996,0,315,-133,-105,357.6856161,4.9905178,319.0139277,-134.4513858,-107.5859489,0
20:44.6,173,-104,-152,252.6835966,5.847970633,178.184717,-105.2939431,-154.3755382,0,192,-74,-242,317.6538997,7.137581249,199.0040766,-74.14290218,-243.3665854,0,298,-54,-192,358.5861124,6.18369657,303.8170895,-53.5649356,-194.0518996,0,313,-132,-105,355.5530903,6.990261098,319.0139277,-134.4513858,-107.5859489,0
20:45.0,170,-105,-150,249.849955,9.285544078,178.184717,-105.2939431,-154.3755382,0,190,-73,-243,316.9826494,9.083722042,199.0040766,-74.14290218,-243.3665854,0,293,-52,-193,354.6857764,10.98020682,303.8170895,-53.5649356,-194.0518996,0,307,-133,-102,349.7742129,13.32830837,319.0139277,-134.4513858,-107.5859489,0
20:45.5,166,-104,-147,244.9101876,14.30175443,178.184717,-105.2939431,-154.3755382,2,183,-74,-237,308.4380003,17.2245261,199.0040766,-74.14290218,-243.3665854,2,284,-52,-186,343.4472303,21.4475907,303.8170895,-53.5649356,-194.0518996,2,297,-134,-101,341.1246107,22.98241684,319.0139277,-134.4513858,-107.5859489,2
20:45.9,154,-104,-146,236.3218145,25.62663582,178.184717,-105.2939431,-154.3755382,2,171,-74,-232,297.5583976,30.22330214,199.0040766,-74.14290218,-243.3665854,2,275,-53,-186,336.1993456,29.92619065,303.8170895,-53.5649356,-194.0518996,2,291,-132,-98,334.2289634,29.70992852,319.0139277,-134.4513858,-107.5859489,2
20:46.3,149,-104,-143,231.227161,31.35003768,178.184717,-105.2939431,-154.3755382,2,171,-74,-233,298.3387337,29.86159443,199.0040766,-74.14290218,-243.3665854,2,275,-53,-183,334.5489501,30.86888861,303.8170895,-53.5649356,-194.0518996,2,290,-132,-96,332.7762011,31.33770099,319.0139277,-134.4513858,-107.5859489,2
20:46.7,150,-105,-146,234.1815535,29.40432474,178.184717,-105.2939431,-154.3755382,2,170,-75,-235,299.5830436,30.19885476,199.0040766,-74.14290218,-243.3665854,2,275,-53,-183,334.5489501,30.86888861,303.8170895,-53.5649356,-194.0518996,2,292,-134,-97,335.6024434,29.01755247,319.0139277,-134.4513858,-107.5859489,2
20:47.2,152,-104,-147,235.6459208,27.23439471,178.184717,-105.2939431,-154.3755382,2,173,-76,-235,301.5460164,27.37992996,199.0040766,-74.14290218,-243.3665854,2,280,-53,-187,340.8489401,24.84556686,303.8170895,-53.5649356,-194.0518996,2,297,-132,-100,340.0485259,23.4130076,319.0139277,-134.4513858,-107.5859489,2
20:47.6,157,-103,-146,237.8528957,22.89550279,178.184717,-105.2939431,-154.3755382,2,179,-73,-236,305.0672057,21.34797151,199.0040766,-74.14290218,-243.3665854,2,284,-51,-191,346.0317904,20.21410454,303.8170895,-53.5649356,-194.0518996,2,301,-131,-101,343.4574209,19.48815992,319.0139277,-134.4513858,-107.5859489,2
20:48.0,163,-103,-150,244.2908103,15.96819148,178.184717,-105.2939431,-154.3755382,2,183,-73,-237,308.1996106,17.26181056,199.0040766,-74.14290218,-243.3665854,2,288,-51,-191,349.3222008,16.31175362,303.8170895,-53.5649356,-194.0518996,2,306,-131,-107,349.6369546,13.47656164,319.0139277,-134.4513858,-107.5859489,2
20:48.4,167,-101,-148,244.9367265,13.57141586,178.184717,-105.2939431,-154.3755382,2,188,-71,-239,312.2595075,12.24886136,199.0040766,-74.14290218,-243.3665854,2,293,-51,-190,352.9164207,11.832422,303.8170895,-53.5649356,-194.0518996,2,310,-131,-103,351.9517012,10.68615382,319.0139277,-134.4513858,-107.5859489,2
20:48.8,170,-102,-150,248.6041029,9.355690849,177.7754811,-105.129246,-154.1567613,0,191,-71,-241,315.5994297,8.918733275,199.0040766,-74.14290218,-243.3665854,0,295,-49,-193,355.9143155,9.485082658,303.376235,-53.33668882,-193.9993046,0,311,-130,-105,353.052404,9.52496741,319.0139277,-134.4513858,-107.5859489,0
20:49.3,171,-101,-153,250.7010172,8.018473257,177.7754811,-105.129246,-154.1567613,0,193,-70,-240,315.8306508,8.034081895,199.0040766,-74.14290218,-243.3665854,0,297,-48,-194,357.9790497,8.314843436,303.376235,-53.33668882,-193.9993046,0,314,-130,-108,356.5950084,6.717569847,319.0139277,-134.4513858,-107.5859489,0
20:49.7,172,-101,-153,251.3841682,7.193396354,177.7754811,-105.129246,-154.1567613,0,193,-72,-243,318.5623958,6.385557982,199.0040766,-74.14290218,-243.3665854,0,299,-51,-194,360.0527739,4.961002748,303.376235,-53.33668882,-193.9993046,0,314,-130,-105,355.6979055,7.186197754,319.0139277,-134.4513858,-107.5859489,0
20:50.1,174,-103,-153,253.5626155,4.486205829,177.7754811,-105.129246,-154.1567613,0,195,-70,-243,319.3336813,5.773270559,199.0040766,-74.14290218,-243.3665854,0,299,-49,-194,359.7749296,6.161031046,303.376235,-53.33668882,-193.9993046,0,316,-130,-106,357.7596959,5.604804159,319.0139277,-134.4513858,-107.5859489,0
20:50.5,174,-101,-156,254.5839744,5.890879308,177.7754811,-105.129246,-154.1567613,0,195,-72,-242,319.0188082,4.742595813,199.0040766,-74.14290218,-243.3665854,0,300,-50,-194,360.7436763,4.746836402,303.376235,-53.33668882,-193.9993046,0,316,-130,-108,358.3573635,5.391663378,319.0139277,-134.4513858,-107.5859489,0
20:51.0,174,-101,-154,253.3633754,5.597276487,177.7754811,-105.129246,-154.1567613,0,196,-71,-241,318.6502785,4.950054238,199.0040766,-74.14290218,-243.3665854,0,300,-51,-195,361.4221908,4.226164812,303.376235,-53.33668882,-193.9993046,0,315,-131,-108,357.8407467,5.309907502,319.0139277,-134.4513858,-107.5859489,0
20:51.4,175,-102,-153,253.8464103,4.122778081,177.6367071,-104.9727837,-154.0989232,0,196,-71,-245,321.6861825,4.412170013,198.8538728,-73.98575707,-243.4482561,0,301,-50,-192,360.506588,4.330291755,303.2574233,-53.16985438,-193.8993394,0,315,-132,-110,358.8161089,5.022306911,318.8132313,-134.3288165,-107.7066515,0
20:51.8,175,-102,-154,254.4503881,3.974852539,177.6367071,-104.9727837,-154.0989232,0,195,-71,-242,318.7946047,5.085717907,198.8538728,-73.98575707,-243.4482561,0,300,-51,-195,361.4221908,4.065775248,303.2574233,-53.16985438,-193.8993394,0,316,-131,-107,358.4215395,4.415274174,318.8132313,-134.3288165,-107.7066515,0
20:52.2,175,-102,-152,253.2449407,4.493900922,177.6367071,-104.9727837,-154.0989232,0,194,-72,-242,318.4085426,5.440657872,198.8538728,-73.98575707,-243.4482561,0,301,-50,-194,361.5757182,3.892822789,303.2574233,-53.16985438,-193.8993394,0,316,-130,-107,358.057258,5.210784882,318.8132313,-134.3288165,-107.7066515,0
20:52.6,175,-101,-152,252.8438253,5.209674925,177.6367071,-104.9727837,-154.0989232,0,195,-70,-241,317.8144113,6.060738655,198.8538728,-73.98575707,-243.4482561,0,299,-49,-193,359.2366908,6.026786033,303.2574233,-53.16985438,-193.8993394,0,315,-131,-108,357.8407467,5.070286546,318.8132313,-134.3288165,-107.7066515,0
20:53.1,173,-101,-154,252.6776603,6.106705194,177.6367071,-104.9727837,-154.0989232,0,194,-68,-241,316.7664755,8.085995728,198.8538728,-73.98575707,-243.4482561,0,298,-49,-194,358.9442854,6.711059362,303.2574233,-53.16985438,-193.8993394,0,314,-129,-108,356.2316662,7.186761046,318.8132313,-134.3288165,-107.7066515,0
20:53.5,172,-99,-152,249.977999,8.476561209,177.6367071,-104.9727837,-154.0989232,0,193,-68,-244,318.4477979,8.390562298,198.8538728,-73.98575707,-243.4482561,0,298,-46,-196,359.6331464,9.135649218,303.2574233,-53.16985438,-193.8993394,0,313,-126,-107,353.9689252,10.1814635,318.8132313,-134.3288165,-107.7066515,0
20:53.9,171,-96,-154,249.3451423,10.60289009,177.3048717,-104.5241445,-154.093977,0,193,-65,-243,317.0536232,10.19702716,198.5611792,-73.53646922,-243.4258433,0,297,-42,-192,356.1418257,12.29611548,302.9445521,-52.61136166,-193.8043724,0,313,-122,-109,353.1770094,13.69182695,318.8132313,-134.3288165,-107.7066515,2
20:54.3,172,-93,-153,248.2780699,12.73359163,177.3048717,-104.5241445,-154.093977,0,193,-61,-244,317.0268127,13.72659571,198.5611792,-73.53646922,-243.4258433,0,300,-40,-195,360.0347205,13.00562784,302.9445521,-52.61136166,-193.8043724,0,315,-119,-109,353.9307842,15.84885167,318.8132313,-134.3288165,-107.7066515,2
20:54.8,174,-90,-153,248.5658866,14.93551927,177.3048717,-104.5241445,-154.093977,0,197,-58,-245,319.6842192,15.69385629,198.5611792,-73.53646922,-243.4258433,0,303,-38,-196,362.8622328,14.77551166,302.9445521,-52.61136166,-193.8043724,0,319,-117,-108,356.5305036,17.33230562,318.8132313,-134.3288165,-107.7066515,2
20:55.2,180,-89,-160,256.750852,16.82687985,177.3048717,-104.5241445,-154.093977,0,201,-58,-242,319.8890433,15.79122389,198.5611792,-73.53646922,-243.4258433,0,306,-37,-197,365.8059595,16.22536319,302.9445521,-52.61136166,-193.8043724,0,323,-118,-109,360.7409043,16.90656772,318.8132313,-134.3288165,-107.7066515,2
20:55.6,182,-90,-153,254.2302106,15.30332605,177.3048717,-104.5241445,-154.093977,0,204,-61,-240,320.8379653,14.08830136,198.5611792,-73.53646922,-243.4258433,0,308,-41,-196,367.3703853,12.8530951,302.9445521,-52.61136166,-193.8043724,0,325,-122,-106,362.9669406,13.899226,318.8132313,-134.3288165,-107.7066515,2
20:56.0,184,-95,-154,258.0639456,11.6422894,177.3048717,-104.5241445,-154.093977,0,205,-65,-244,325.247598,10.70791186,198.5611792,-73.53646922,-243.4258433,0,309,-45,-192,366.5651375,9.892271481,302.9445521,-52.61136166,-193.8043724,0,326,-126,-109,366.1051761,11.07662312,318.8132313,-134.3288165,-107.7066515,2
20:56.5,186,-97,-152,259.0540484,11.10333185,177.7396281,-104.1479373,-153.9892782,0,206,-68,-239,322.7708165,9.761296742,198.9331202,-73.25964575,-243.2045512,0,310,-49,-189,366.3632078,8.804981705,303.2973245,-52.43079358,-193.5641538,0,326,-129,-104,365.6952283,9.684275673,318.8132313,-134.3288165,-107.7066515,0
20:56.9,185,-101,-150,258.7005991,8.862101844,177.7396281,-104.1479373,-153.9892782,0,206,-71,-238,322.6778579,9.062788858,198.9331202,-73.25964575,-243.2045512,0,310,-51,-192,368.1915262,7.029907959,303.2973245,-52.43079358,-193.5641538,0,325,-132,-103,365.5926695,8.114928321,318.8132313,-134.3288165,-107.7066515,0
20:57.3,184,-103,-153,260.5263902,6.44117126,177.7396281,-104.1479373,-153.9892782,0,204,-72,-238,321.6271133,7.372064241,198.9331202,-73.25964575,-243.2045512,0,308,-53,-188,364.7149572,7.307459188,303.2973245,-52.43079358,-193.5641538,0,323,-133,-104,364.46399,5.747525623,318.8132313,-134.3288165,-107.7066515,0
20:57.7,182,-105,-147,256.4332272,8.229628724,177.7396281,-104.1479373,-153.9892782,0,202,-74,-240,322.3042041,4.4970017,198.9331202,-73.25964575,-243.2045512,0,306,-54,-190,364.2142227,4.740259026,303.2973245,-52.43079358,-193.5641538,0,321,-135,-102,362.8636107,6.148033483,318.8132313,-134.3288165,-107.7066515,0
20:58.1,180,-106,-148,256.0078124,6.664148151,177.7396281,-104.1479373,-153.9892782,0,200,-76,-240,321.5213834,4.34935881,198.9331202,-73.25964575,-243.2045512,0,305,-54,-190,363.3744625,4.250259364,303.2973245,-52.43079358,-193.5641538,0,320,-136,-105,363.209306,3.395178402,318.8132313,-134.3288165,-107.7066515,0
20:58.6,179,-105,-148,254.892134,6.179482289,177.7396281,-104.1479373,-153.9892782,0,199,-74,-238,318.9372979,5.257371028,198.9331202,-73.25964575,-243.2045512,0,304,-54,-192,363.5876786,2.324379192,303.2973245,-52.43079358,-193.5641538,0,319,-135,-107,362.539653,0.992333669,318.8132313,-134.3288165,-107.7066515,0
20:59.0,178,-105,-149,254.77441,4.814794687,177.7526467,-104.1905404,-153.7398143,0,199,-75,-239,319.9171768,4.323445334,198.9364642,-73.34666347,-242.9943236,0,304,-54,-191,363.060601,2.932877284,303.3324583,-52.5092539,-193.4359461,0,319,-134,-103,361.0069251,4.721818606,318.8132313,-134.3288165,-107.7066515,0
20:59.4,177,-106,-153,256.8540442,2.094742543,177.7526467,-104.1905404,-153.7398143,0,199,-76,-239,320.1530884,4.795711899,198.9364642,-73.34666347,-242.9943236,0,303,-53,-191,362.0759589,2.507028829,303.3324583,-52.5092539,-193.4359461,0,319,-135,-106,362.2457729,1.843374367,318.8132313,-134.3288165,-107.7066515,0
20:59.8,178,-106,-151,256.3610735,3.292705571,177.7526467,-104.1905404,-153.7398143,0,198,-76,-239,319.532471,4.885875663,198.9364642,-73.34666347,-242.9943236,0,304,-54,-193,364.1167395,1.690557556,303.3324583,-52.5092539,-193.4359461,0,318,-135,-105,361.0733997,2.904788214,318.8132313,-134.3288165,-107.7066515,0
21:00.3,178,-106,-152,256.9513573,2.522356323,177.7526467,-104.1905404,-153.7398143,0,199,-74,-241,321.1821913,2.099574258,198.9364642,-73.34666347,-242.9943236,0,305,-54,-189,362.8525871,4.96796104,303.3324583,-52.5092539,-193.4359461,0,318,-136,-105,361.4484749,3.283315628,318.8132313,-134.3288165,-107.7066515,0
21:00.7,178,-106,-152,256.9513573,2.522356323,177.7526467,-104.1905404,-153.7398143,0,198,-75,-243,322.3011015,1.900136597,198.9364642,-73.34666347,-242.9943236,0,303,-55,-190,361.8480344,4.256767565,303.3324583,-52.5092539,-193.4359461,0,319,-135,-106,362.2457729,1.843374367,318.8132313,-134.3288165,-107.7066515,0
21:01.1,178,-105,-149,254.77441,4.814794687,177.7526467,-104.1905404,-153.7398143,0,198,-76,-239,319.532471,4.885875663,198.9364642,-73.34666347,-242.9943236,0,304,-53,-191,362.9132128,2.572989888,303.3324583,-52.5092539,-193.4359461,0,319,-134,-105,361.5826323,2.732940734,318.8132313,-134.3288165,-107.7066515,0
21:01.5,178,-105,-150,255.3605294,3.6426795,177.7650144,-104.2310134,-153.5528236,0,198,-74,-242,321.3160438,1.43839325,198.889641,-73.37933029,-242.9446074,0,303,-53,-190,361.5494434,3.312366201,303.3158354,-52.53379121,-193.2641488,0,319,-136,-102,361.4706074,5.651790072,318.8225697,-134.4123757,-107.4213189,0
21:01.9,179,-105,-153,257.8274617,1.556323803,177.7650144,-104.2310134,-153.5528236,0,197,-76,-237,317.4177059,6.765870984,198.889641,-73.37933029,-242.9446074,0,304,-54,-189,362.0124307,4.560790966,303.3158354,-52.53379121,-193.2641488,0,320,-135,-106,363.1266997,1.936954257,318.8225697,-134.4123757,-107.4213189,0
21:02.4,178,-105,-150,255.3605294,3.6426795,177.7650144,-104.2310134,-153.5528236,0,199,-74,-240,320.4325202,3.01133241,198.889641,-73.37933029,-242.9446074,0,304,-53,-190,362.3879137,3.367506362,303.3158354,-52.53379121,-193.2641488,0,319,-134,-105,361.5826323,2.462584097,318.8225697,-134.4123757,-107.4213189,0
21:02.8,179,-105,-151,256.6456701,2.938271266,177.7650144,-104.2310134,-153.5528236,0,199,-74,-237,318.1917661,5.977940066,198.889641,-73.37933029,-242.9446074,0,303,-53,-188,360.5024272,5.294182179,303.3158354,-52.53379121,-193.2641488,0,320,-134,-105,362.4651707,2.723817357,318.8225697,-134.4123757,-107.4213189,0
21:03.2,178,-104,-148,253.7794318,5.562592466,177.7650144,-104.2310134,-153.5528236,0,199,-76,-234,316.4379876,9.321270879,198.889641,-73.37933029,-242.9446074,0,305,-55,-188,362.4831031,6.05226062,303.3158354,-52.53379121,-193.2641488,0,320,-135,-101,361.6987697,6.55476779,318.8225697,-134.4123757,-107.4213189,0
21:03.6,179,-104,-148,254.4818265,5.693189454,177.7650144,-104.2310134,-153.5528236,0,200,-75,-239,320.5401691,4.406744285,198.889641,-73.37933029,-242.9446074,0,304,-54,-189,362.0124307,4.560790966,303.3158354,-52.53379121,-193.2641488,0,320,-135,-103,362.2623359,4.612993084,318.8225697,-134.4123757,-107.4213189,0
21:04.1,180,-105,-148,255.5953834,5.73318118,177.8767637,-104.2694627,-153.2751824,0,199,-74,-234,315.9636055,8.518455219,198.8951589,-73.41036378,-242.4973771,0,305,-55,-190,363.5244146,4.20295971,303.4000436,-52.65710165,-193.1009413,0,321,-134,-101,362.2126447,6.453332082,318.9314412,-134.3917569,-107.100253,0
21:04.5,181,-105,-147,255.7244611,7.047425337,177.8767637,-104.2694627,-153.2751824,0,202,-76,-236,319.8061913,7.652591875,198.8951589,-73.41036378,-242.4973771,0,306,-53,-186,361.9958563,7.56972393,303.4000436,-52.65710165,-193.1009413,0,322,-135,-101,363.4693935,6.855588863,318.9314412,-134.3917569,-107.100253,0
21:04.9,182,-106,-148,257.4179481,6.915445492,177.8767637,-104.2694627,-153.2751824,0,203,-75,-232,317.2664495,11.38295166,198.8951589,-73.41036378,-242.4973771,0,308,-52,-187,364.0563143,7.668954725,303.4000436,-52.65710165,-193.1009413,0,324,-135,-101,365.2423853,7.954453704,318.9314412,-134.3917569,-107.100253,0
21:05.3,184,-103,-150,258.7759649,7.059205222,177.8767637,-104.2694627,-153.2751824,0,204,-75,-234,319.3696917,10.03951007,198.8951589,-73.41036378,-242.4973771,0,310,-53,-188,366.4055131,8.348449328,303.4000436,-52.65710165,-193.1009413,0,325,-131,-102,364.9520516,8.622296717,318.9314412,-134.3917569,-107.100253,0
21:05.8,185,-103,-146,257.196423,10.26061938,177.8767637,-104.2694627,-153.2751824,0,207,-72,-240,325.0123075,8.59735232,198.8951589,-73.41036378,-242.4973771,0,311,-51,-188,366.9686635,9.301877528,303.4000436,-52.65710165,-193.1009413,0,327,-133,-101,367.177069,10.21037286,318.9314412,-134.3917569,-107.100253,0
21:06.2,186,-101,-150,259.4166533,9.348966495,177.8767637,-104.2694627,-153.2751824,0,207,-71,-236,321.8477901,10.66368655,198.8951589,-73.41036378,-242.4973771,0,310,-49,-189,366.3632078,8.587871486,303.4000436,-52.65710165,-193.1009413,0,328,-131,-104,368.1860943,10.16633373,318.9314412,-134.3917569,-107.100253,0
21:06.6,186,-100,-151,259.6093219,8.981984245,178.2829255,-104.0559896,-153.1614233,0,207,-68,-237,321.934776,10.6290371,199.300401,-73.13984559,-242.2225082,0,312,-47,-190,368.3110099,10.21317983,303.8300414,-52.37424656,-192.9458943,0,328,-128,-103,366.8473797,11.2367528,319.3848692,-134.0721691,-106.8952403,0
21:07.0,187,-100,-151,260.3267178,9.854450264,178.2829255,-104.0559896,-153.1614233,0,207,-68,-239,323.4099566,9.802366899,199.300401,-73.13984559,-242.2225082,0,312,-47,-190,368.3110099,10.21317983,303.8300414,-52.37424656,-192.9458943,0,328,-127,-103,366.4996589,11.8071568,319.3848692,-134.0721691,-106.8952403,0
21:07.4,187,-100,-147,258.0271304,11.41935095,178.2829255,-104.0559896,-153.1614233,0,208,-68,-235,321.1121299,12.4203728,199.300401,-73.13984559,-242.2225082,0,312,-47,-193,369.8675439,9.779247243,303.8300414,-52.37424656,-192.9458943,0,328,-128,-100,366.0163931,12.5950806,319.3848692,-134.0721691,-106.8952403,0
21:07.9,187,-99,-149,258.7875577,10.90265391,178.2829255,-104.0559896,-153.1614233,0,208,-68,-239,324.0509219,10.60592263,199.300401,-73.13984559,-242.2225082,0,311,-47,-190,367.464284,9.432344624,303.8300414,-52.37424656,-192.9458943,0,327,-128,-104,366.2362625,10.16089913,319.3848692,-134.0721691,-106.8952403,0
21:08.3,187,-98,-151,259.5650208,10.83208882,178.2829255,-104.0559896,-153.1614233,0,206,-69,-236,320.7693876,10.03705917,199.300401,-73.13984559,-242.2225082,0,311,-49,-191,368.2431262,8.159678321,303.8300414,-52.37424656,-192.9458943,0,328,-128,-102,366.5678655,11.62132067,319.3848692,-134.0721691,-106.8952403,0
21:08.7,187,-99,-148,258.2130903,11.32213358,178.2829255,-104.0559896,-153.1614233,0,207,-67,-237,321.7250379,11.14702296,199.300401,-73.13984559,-242.2225082,0,313,-47,-189,368.6448155,11.33758122,303.8300414,-52.37424656,-192.9458943,0,327,-129,-100,365.4722972,11.45693919,319.3848692,-134.0721691,-106.8952403,0
