,Backward,Brand,Category,Class,Class_Target,Forward,Mag1_CarLen,Mag1_CarX,Mag1_CarY,Mag1_CarZ,Mag1_EnvX,Mag1_EnvY,Mag1_EnvZ,Mag1_Len,Mag1_X,Mag1_Y,Mag1_Z,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z
276,0.0,toyota,clotplus,0.0,0,1,4.20713679359252,2.799999999999997,-3.0999999999999943,0.5,50.2,-195.9,-145.5,251.863058029557,53,-199,-145,4.042276586281555,-0.4000000000000057,-3.3000000000000007,-2.3000000000000114,190.4,-20.7,-246.7,314.1289544120376,190,-24,-249
277,0.0,toyota,clotplus,0.0,0,1,3.240370349203924,0.7999999999999972,-3.0999999999999943,0.5,50.2,-195.9,-145.5,251.44979618206096,51,-199,-145,8.363013810822041,-2.4000000000000057,-3.3000000000000007,-7.300000000000011,190.4,-20.7,-246.7,316.9163927599833,188,-24,-254
278,0.0,toyota,clotplus,0.0,0,1,7.078135347674554,-3.200000000000003,-3.0999999999999943,-5.5,50.2,-195.9,-145.5,254.18693908224316,47,-199,-151,5.526300751859246,2.5999999999999943,-2.3000000000000007,-4.300000000000011,190.4,-20.7,-246.7,317.45708371368875,193,-23,-251
279,0.0,toyota,clotplus,0.0,0,1,5.700877125495686,2.799999999999997,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.99409441953566,53,-198,-150,4.3977266854592045,2.5999999999999943,-3.3000000000000007,-1.3000000000000114,190.4,-20.7,-246.7,315.16503613186535,193,-24,-248
280,0.0,toyota,clotplus,0.0,0,1,3.9115214431215857,2.799999999999997,-1.0999999999999943,2.5,50.2,-195.9,-145.5,249.1324948696978,53,-197,-143,5.927900134111583,-2.4000000000000057,-3.3000000000000007,-4.300000000000011,190.4,-20.7,-246.7,314.51709015568616,188,-24,-251
281,0.0,toyota,clotplus,0.0,0,1,5.108815909777919,-3.200000000000003,-3.0999999999999943,-2.5,50.2,-195.9,-145.5,252.4163227685563,47,-199,-148,4.892851929090038,-0.4000000000000057,-2.3000000000000007,-4.300000000000011,190.4,-20.7,-246.7,315.6422025015033,190,-23,-251
282,0.0,toyota,clotplus,0.0,0,1,7.5960516059331775,-1.2000000000000028,-0.09999999999999432,-7.5,50.2,-195.9,-145.5,253.4284909002932,49,-196,-153,4.465422712353223,3.5999999999999943,-1.3000000000000007,-2.3000000000000114,190.4,-20.7,-246.7,316.4190259766312,194,-22,-249
283,0.0,toyota,clotplus,0.0,0,1,5.412947441089741,2.799999999999997,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,253.2153233909828,53,-197,-150,4.9939963956735,0.5999999999999943,-3.3000000000000007,3.6999999999999886,190.4,-20.7,-246.7,310.0096772683072,191,-24,-243
284,0.0,toyota,clotplus,0.0,0,1,2.701851217221254,0.7999999999999972,-2.0999999999999943,-1.5,50.2,-195.9,-145.5,251.82136525719974,51,-198,-147,7.882892870006555,-3.4000000000000057,-3.3000000000000007,-6.300000000000011,190.4,-20.7,-246.7,315.52179005577415,187,-24,-253
285,0.0,toyota,clotplus,0.0,0,1,6.3324560795950235,-3.200000000000003,-3.0999999999999943,-4.5,50.2,-195.9,-145.5,253.5941639707034,47,-199,-150,6.460650122085249,0.5999999999999943,-1.3000000000000007,-6.300000000000011,190.4,-20.7,-246.7,317.7640634181279,191,-22,-253
286,0.0,toyota,clotplus,0.0,0,1,4.969909455915669,-0.20000000000000284,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.3850824338323,50,-198,-150,5.171073389539151,3.5999999999999943,-3.3000000000000007,1.6999999999999886,190.4,-20.7,-246.7,313.4278226322609,194,-24,-245
287,0.0,toyota,clotplus,0.0,0,1,4.593473631142336,3.799999999999997,-2.0999999999999943,1.5,50.2,-195.9,-145.5,250.71098898931416,54,-198,-144,3.541186241925165,-1.4000000000000057,-2.3000000000000007,-2.3000000000000114,190.4,-20.7,-246.7,313.45015552715876,189,-23,-249
